OBJECTID,DESCRIPTION,ID,MP10104A_B,MP10104A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,X14060_X,X14060_X_A,pointCount,MP10002A_B,MP10002A_B_P,X14068_X,X14068_X_A,MP10116A_B,MP10116A_B_P,name,address,locality,region,postcode,country,fsq_category,fsq_category_all,INDUSTRY_DESC,source,esri_pid,DESC_,LATITUDE,LONGITUDE,MP10128A_B,MP10128A_B_P,MP10138A_B,MP10138A_B_P,MP10020A_B,MP10020A_B_P,X14058_X,X14058_X_A,GENZ_CY,GENZ_CY_P,MP10028A_B,MP10028A_B_P,MP10110A_B,MP10110A_B_P,MP10120A_B,MP10120A_B_P,GENALPHACY,GENALPHACY_P
365,32907 (Palm Bay),32907,4300,11.46,11.46,81138750.0,52440.08980653843,1754588074696,Synapse54,1754588074696,Synapse54,479394918,27319.06,1,4611,12.29,44592528,2541.17,7063,18.83,H&R Block,3607 S Orlando Dr,Sanford,FL,32773.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c876ca30cab7c8023d7e1534c7b59002,"H&R Block, 3607 S Orlando Dr, Sanford, FL",28.761692574687533,-81.28366621442315,1329,3.54,959,2.56,27882,74.34,723817680,41247.87,9276,20.01,2460,6.56,6086,16.23,2635,7.03,4007,8.64
366,32908 (Palm Bay),32908,1686,12.07,12.07,113862500.0,56126.11122869613,1754588074696,Synapse54,1754588074696,Synapse54,164715948,26392.56,1,1924,13.78,17141587,2746.61,2858,20.47,H&R Block,18484 NW 67th Ave,Miami Gardens,FL,33015.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,d5b9a567bd12a3ff5e7392f007966894,"H&R Block, 18484 NW 67th Ave, Miami Gardens, FL",25.941266915654506,-80.30847762501793,557,3.99,444,3.18,10327,73.95,240010171,38457.01,4349,23.9,966,6.92,2626,18.81,1225,8.77,2032,11.17
367,32909 (Palm Bay),32909,4064,11.22,11.22,191903750.0,74381.91055089344,1754588074696,Synapse54,1754588074696,Synapse54,557037702,32561.97,1,4530,12.51,51725218,3023.63,6476,17.88,H&R Block,8730 State Road 70 E,Bradenton,FL,34202.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,1823cada3278a8366e6e9e32c1cc5993,"H&R Block, 8730 State Road 70 E, Bradenton, FL",27.4364998707024,-82.4507263318761,1227,3.39,1013,2.8,26952,74.41,839245827,49058.62,9200,20.24,2412,6.66,5783,15.96,2658,7.34,4310,9.48
368,32920 (Cape Canaveral),32920,868,9.71,9.71,15501250.0,41579.00897382711,1754588074696,Synapse54,1754588074696,Synapse54,176155838,30392.66,0,1418,15.87,15206788,2623.67,1526,17.08,H&R Block,3876 W Hillsboro Blvd,Deerfield Beach,FL,33442.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,081537cdc7497a5f709b90e2b9cd968d,"H&R Block, 3876 W Hillsboro Blvd, Deerfield Beach, FL",26.315881307803892,-80.15757687816493,231,2.58,328,3.67,6546,73.25,286441851,49420.61,977,10.12,508,5.68,1284,14.37,555,6.21,289,2.99
369,32922 (Cocoa),32922,1425,11.14,11.14,18673750.0,26748.834636156625,1754588074696,Synapse54,1754588074696,Synapse54,139661336,19779.26,1,1571,12.28,13975068,1979.19,2628,20.54,H&R Block,1850 N Courtenay Pkwy Ste 110,Merritt Island,FL,32953.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,9d1f11f35929448be4c469d0014584fe,"H&R Block, 1850 N Courtenay Pkwy Ste 110, Merritt Island, FL",28.388773854634927,-80.70175759322495,414,3.24,361,2.82,8246,64.46,196288315,27798.94,3772,22.91,772,6.04,2041,15.96,1092,8.54,1785,10.84
370,32925 (Patrick AFB),32925,168,16.55,16.55,107173750.0,115957.1387162919,1754588074696,Synapse54,1754588074696,Synapse54,11589232,24869.6,1,135,13.3,1554262,3335.33,310,30.54,H&R Block,33203 US Highway 19 N,Palm Harbor,FL,34684.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c7ce011523735b0bbe848d943e4f70f5,"H&R Block, 33203 US Highway 19 N, Palm Harbor, FL",28.07400168535815,-82.73733782976059,44,4.33,69,6.8,818,80.59,13446609,28855.38,420,32.43,103,10.15,313,30.84,101,9.95,150,11.58
371,32926 (Cocoa),32926,2387,11.45,11.45,190591250.0,89496.0705544162,1754588074696,Synapse54,1754588074696,Synapse54,295757486,28410.9,1,2492,11.95,26763578,2570.95,3765,18.06,H&R Block,3440 E Silver Springs Blvd,Ocala,FL,34470.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,48ff41a4fbdc8a72cbd4510beea40a5a,"H&R Block, 3440 E Silver Springs Blvd, Ocala, FL",29.19438689669417,-82.08858936724639,638,3.06,518,2.48,14967,71.78,441861615,42445.88,4239,16.85,1299,6.23,3028,14.52,1405,6.74,2058,8.18
372,32927 (Cocoa),32927,2655,11.31,11.31,82403750.0,44530.09975392833,1754588074696,Synapse54,1754588074696,Synapse54,324043439,29622.77,1,2593,11.04,30646519,2801.58,4171,17.76,H&R Block,4746 US Highway 19,New Port Richey,FL,34652.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,9447351e7830d34f8bb5752346d12934,"H&R Block, 4746 US Highway 19, New Port Richey, FL",28.22798833090582,-82.73054539930108,812,3.46,578,2.46,16395,69.82,482475006,44105.95,5530,19.25,1445,6.15,3621,15.42,1674,7.13,2420,8.43
373,32931 (Cocoa Beach),32931,1238,9.85,9.85,18839739.447265625,134655.18399724847,1754588074696,Synapse54,1754588074696,Synapse54,286301650,38747.01,1,2357,18.76,24633071,3333.75,1623,12.92,H&R Block,13500 Beach Blvd,Jacksonville,FL,32224.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0b72932391ec49d90ee999db3b74a3ef,"H&R Block, 13500 Beach Blvd, Jacksonville, FL",30.28510852404734,-81.46046300589023,276,2.2,435,3.46,9844,78.35,520961818,70505.05,1473,10.81,755,6.01,1982,15.78,628,5.0,416,3.05
374,32934 (Melbourne),32934,1973,11.21,11.21,75047500.0,47807.32231168002,1754588074696,Synapse54,1754588074696,Synapse54,352541400,39350.53,1,2611,14.83,32192160,3593.28,2811,15.97,H&R Block,10463 SE US Highway 441,Belleview,FL,34420.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7ad6c0f81f64f5bff4e4ca9977cc256a,"H&R Block, 10463 SE US Highway 441, Belleview, FL",29.070209988652454,-82.06959217470688,487,2.77,498,2.83,13506,76.72,594653704,66375.01,3610,17.15,1083,6.15,2846,16.17,1117,6.35,1577,7.49
375,32935 (Melbourne),32935,3931,11.7,11.7,40405000.0,37844.43131945516,1754588074696,Synapse54,1754588074696,Synapse54,429992386,23336.18,1,3920,11.67,41504727,2252.51,6525,19.42,H&R Block,2901 W New Haven Ave,West Melbourne,FL,32904.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,323d6e329bb18b1d880c1c6ae9612e15,"H&R Block, 2901 W New Haven Ave, West Melbourne, FL",28.07930454102756,-80.64105746109314,1126,3.35,1047,3.12,24248,72.16,636328337,34534.26,7494,18.44,2167,6.45,5485,16.32,2651,7.89,3489,8.58
376,32937 (Satellite Beach),32937,2325,10.0,10.0,23597500.0,37999.917830471146,1754588074696,Synapse54,1754588074696,Synapse54,511300484,41457.92,1,4201,18.06,45689393,3704.65,3625,15.58,H&R Block,2137 Collier Pkwy,Land O Lakes,FL,34639.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,e5635083e773bdcc9e52b5b95dfecda3,"H&R Block, 2137 Collier Pkwy, Land O Lakes, FL",28.188344725730108,-82.43833337004912,619,2.66,825,3.55,17834,76.67,892129674,72336.79,5115,18.37,1341,5.77,3841,16.51,1542,6.63,1820,6.54
377,32940 (Melbourne),32940,4701,10.4,10.4,94955000.0,50318.685330316366,1754588074696,Synapse54,1754588074696,Synapse54,986992697,42814.07,0,7678,16.99,87436713,3792.86,6604,14.61,H&R Block,264 3rd St S,Saint Petersburg,FL,33701.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,aa5392d8a40a7abcc30fbbe16505297c,"H&R Block, 264 3rd St S, Saint Petersburg, FL",27.76876821298661,-82.63582545381033,1254,2.77,1512,3.35,35224,77.94,1727095816,74918.48,10410,18.87,2529,5.6,7945,17.58,2867,6.34,4077,7.39
378,32948 (Fellsmere),32948,506,10.39,10.39,345822500.0,92072.4391802513,1754588074696,Synapse54,1754588074696,Synapse54,43332743,21367.23,0,752,15.44,5026151,2478.38,1131,23.21,H&R Block,19151 S Dixie Hwy,Cutler Bay,FL,33157.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,235b4816fe2b4339230bb6c26c7107df,"H&R Block, 19151 S Dixie Hwy, Cutler Bay, FL",25.5904084746237,-80.35690310793728,97,1.99,105,2.16,2821,57.9,57913601,28557.0,1889,28.09,272,5.58,742,15.23,320,6.57,885,13.16
379,32949 (Grant),32949,289,10.2,10.2,55436250.0,43901.80446988138,1754588074696,Synapse54,1754588074696,Synapse54,71517155,51824.03,0,546,19.27,6053204,4386.38,288,10.16,H&R Block,10920 Baymeadows Rd Ste 31,Jacksonville,FL,32256.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a441f6afd3d9599449c7614ecf02f6cf,"H&R Block, 10920 Baymeadows Rd Ste 31, Jacksonville, FL",30.214312801995952,-81.51750230740655,58,2.05,90,3.18,2270,80.1,135741134,98363.14,387,12.22,175,6.18,453,15.98,119,4.2,133,4.2
380,32950 (Malabar),32950,437,11.27,11.27,66666250.0,38639.65019887783,1754588074696,Synapse54,1754588074696,Synapse54,82334241,42616.07,0,443,11.43,6885167,3563.75,577,14.89,H&R Block,775 N Ferdon Blvd Ste B,Crestview,FL,32536.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0e490b58767f2b6e4215065f9725efd8,"H&R Block, 775 N Ferdon Blvd Ste B, Crestview, FL",30.772122200635152,-86.56458386694553,115,2.97,103,2.66,2954,76.21,130351384,67469.66,762,16.5,238,6.14,528,13.62,202,5.21,330,7.15
381,32951 (Melbourne Beach),32951,1058,10.15,10.15,28582724.568359375,111193.2193372454,1754588074696,Synapse54,1754588074696,Synapse54,250820582,44205.25,0,2036,19.54,21220782,3740.0,1056,10.14,H&R Block,8300 S Jog Rd,Boynton Beach,FL,33472.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,d863385ee46477f55dda006fe6ba092a,"H&R Block, 8300 S Jog Rd, Boynton Beach, FL",26.55269635064973,-80.14965269980485,209,2.01,339,3.25,8406,80.68,476495371,83978.74,1399,12.13,644,6.18,1679,16.11,400,3.84,429,3.72
382,32952 (Merritt Island),32952,1757,9.9,9.9,44630000.0,143680.55171918622,1754588074696,Synapse54,1754588074696,Synapse54,406599847,44720.62,0,2575,14.5,35474363,3901.71,2742,15.44,H&R Block,410-4 Blanding Blvd,Orange Park,FL,32073.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,8084e4ca62d860238c767360f898860e,"H&R Block, 410-4 Blanding Blvd, Orange Park, FL",30.16325840932234,-81.74863436358692,572,3.22,536,3.02,13606,76.63,677931927,74563.56,3404,16.36,1125,6.34,2816,15.86,1089,6.13,1360,6.54
383,32953 (Merritt Island),32953,2218,10.69,10.69,120550833.33007812,97921.78169926268,1754588074696,Synapse54,1754588074696,Synapse54,383606747,35898.07,1,3123,15.06,35075964,3282.42,3415,16.46,H&R Block,3262 Central Ave,Saint Petersburg,FL,33712.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3135fa91ce3b906cb3d5bba0d24578d6,"H&R Block, 3262 Central Ave, Saint Petersburg, FL",27.770600141226573,-82.67796579569088,600,2.89,660,3.18,15515,74.8,641109843,59995.31,4419,17.9,1176,5.67,3481,16.78,1463,7.05,1811,7.33
384,32955 (Rockledge),32955,3778,10.89,10.89,217613750.0,80945.73512746864,1754588074696,Synapse54,1754588074696,Synapse54,589687694,33130.38,2,5024,14.48,55144051,3098.15,6192,17.84,H&R Block,1507 NW 23rd Ter,Gainesville,FL,32605.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,363a8452eac2499d02bc305c04807808,"H&R Block, 1507 NW 23rd Ter, Gainesville, FL",29.67291545184312,-82.34107693343724,1116,3.22,1089,3.14,26366,75.97,945808118,53138.27,8224,19.36,2160,6.22,5983,17.24,2546,7.34,3383,7.97
385,32958 (Sebastian),32958,2924,10.99,10.99,75746250.0,60922.975110695894,1754588074696,Synapse54,1754588074696,Synapse54,444491817,31697.34,1,3099,11.65,35751425,2549.48,3817,14.35,H&R Block,2426 E Semoran Blvd,Apopka,FL,32703.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3552dc9967bf5ff4052dde3e364bca62,"H&R Block, 2426 E Semoran Blvd, Apopka, FL",28.67206964796868,-81.466077707283,886,3.33,773,2.91,19155,72.0,687471771,49024.59,4022,13.21,1539,5.78,3171,11.92,1226,4.61,1748,5.74
386,32960 (Vero Beach),32960,2007,10.7,10.7,38725000.0,25974.534007068753,1754588074696,Synapse54,1754588074696,Synapse54,228264017,22234.95,1,2299,12.25,21584450,2102.52,3553,18.94,H&R Block,246 State Road 436,Casselberry,FL,32707.0,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,983d54292f4b2720797621c3f4d1c553,"H&R Block, 246 State Road 436, Casselberry, FL",28.631353999897406,-81.31856200016846,599,3.19,567,3.02,13268,70.71,340785472,33195.55,3986,17.83,1191,6.35,2991,15.94,1361,7.25,1682,7.53
387,32962 (Vero Beach),32962,2309,10.35,10.35,41065000.0,32505.087783588075,1754588074696,Synapse54,1754588074696,Synapse54,312538343,26529.02,1,2969,13.31,27731645,2353.93,3893,17.45,H&R Block,5460 E Busch Blvd,Temple Terrace,FL,33617.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b6b1f6227534eba0da2afe848a367da6,"H&R Block, 5460 E Busch Blvd, Temple Terrace, FL",28.033703360340063,-82.3944444996888,773,3.47,611,2.74,16431,73.67,496612317,42153.66,4952,18.17,1424,6.38,3550,15.92,1456,6.53,2351,8.62
388,32963 (Vero Beach),32963,1589,10.01,10.01,61271247.396484375,214977.10848296163,1754588074696,Synapse54,1754588074696,Synapse54,607230183,68220.45,0,3098,19.51,50203542,5640.21,1504,9.47,H&R Block,824 US Highway 27 S,Avon Park,FL,33825.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,115c4da32b707b92395ac59a589d18c4,"H&R Block, 824 US Highway 27 S, Avon Park, FL",27.586282779339783,-81.51586746791256,311,1.96,504,3.17,12715,80.09,1146176901,128769.45,1307,7.71,970,6.11,2458,15.48,516,3.25,475,2.8
389,32966 (Vero Beach),32966,2100,10.59,10.59,516956250.0,189357.73518878367,1754588074696,Synapse54,1754588074696,Synapse54,330712054,29020.01,1,3341,16.85,27990916,2456.21,2908,14.67,H&R Block,520 W State Road 436 Ste 1110,Altamonte Springs,FL,32714.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,428087430ddd6b03c6eef0c86e933c01,"H&R Block, 520 W State Road 436 Ste 1110, Altamonte Springs, FL",28.66110170566566,-81.4030374090388,507,2.56,596,3.01,14900,75.16,564479656,49533.14,2518,11.36,1214,6.12,2755,13.9,948,4.78,1077,4.86
390,32967 (Vero Beach),32967,2554,10.37,10.37,165332500.0,77538.28796622306,1754588074696,Synapse54,1754588074696,Synapse54,391983366,31494.73,0,3720,15.11,35262759,2833.26,3970,16.12,H&R Block,3531 Wedgewood Ln,The Villages,FL,32162.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,328a7130a2ded934ebc2075755805082,"H&R Block, 3531 Wedgewood Ln, The Villages, FL",28.929421386328514,-82.01512316971242,640,2.6,701,2.85,17751,72.09,638276714,51283.68,5482,18.27,1502,6.1,3731,15.15,1489,6.05,2437,8.12
391,32968 (Vero Beach),32968,1434,10.85,10.85,159566250.0,84262.60484907954,1754588074696,Synapse54,1754588074696,Synapse54,202260805,31937.6,0,2092,15.83,17896632,2825.93,1884,14.25,H&R Block,13854 SW 56th St,Miami,FL,33175.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,69549e10b9dbbaf96dfa20c197d27525,"H&R Block, 13854 SW 56th St, Miami, FL",25.712272408786827,-80.41822228170778,340,2.57,380,2.88,10203,77.2,353971921,55893.25,2901,18.24,823,6.23,2047,15.49,846,6.4,1128,7.09
392,32976 (Sebastian),32976,1016,10.81,10.81,87088750.0,65708.9943145752,1754588074696,Synapse54,1754588074696,Synapse54,127553544,22571.85,0,1727,18.38,10489497,1856.22,1384,14.73,H&R Block,9960 Business Cir,Naples,FL,34112.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,9a82aef1dac256c28a6f3a406f9254d5,"H&R Block, 9960 Business Cir, Naples, FL",26.150916465297424,-81.68917083161394,229,2.44,277,2.95,6833,72.72,217922656,38563.56,569,5.75,526,5.6,1154,12.28,413,4.4,220,2.22
393,33001 (Long Key),33001,23,11.11,11.11,356250.0,3218.536900318056,1754588074696,Synapse54,1754588074696,Synapse54,3231875,31075.72,0,20,9.66,252989,2432.59,29,14.01,H&R Block,9549 Westview Dr,Coral Springs,FL,33076.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c62a5c789ce36dffa473b13310c1fd3e,"H&R Block, 9549 Westview Dr, Coral Springs, FL",26.300074581247404,-80.25235805641874,8,3.86,6,2.9,146,70.53,4803898,46191.33,18,8.0,12,5.8,23,11.11,9,4.35,12,5.33
394,33004 (Dania),33004,1673,10.72,10.72,19680000.001953125,41564.76615107849,1754588074696,Synapse54,1754588074696,Synapse54,200540739,23191.94,0,2786,17.85,20055727,2319.39,3143,20.14,H&R Block,2587 S US Highway 1,Fort Pierce,FL,34982.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,bb588f09d48e9710e4e9a640af5d6538,"H&R Block, 2587 S US Highway 1, Fort Pierce, FL",27.421820577982896,-80.3263765858001,446,2.86,558,3.58,10689,68.49,306576857,35454.71,3163,17.0,922,5.91,2939,18.83,1347,8.63,1474,7.92
395,33009 (Hallandale),33009,3839,10.23,10.23,17362500.0,20932.009063961927,1754588074696,Synapse54,1754588074696,Synapse54,470118536,21793.0,1,5971,15.91,46231720,2143.14,7679,20.46,H&R Block,5203 S John Young Pkwy,Orlando,FL,32839.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a2d452f6d75c2f02e4b7d576c78bc8c3,"H&R Block, 5203 S John Young Pkwy, Orlando, FL",28.48829887810728,-81.41536362783678,1040,2.77,1173,3.13,24881,66.29,702087660,32546.25,7069,15.81,2123,5.66,6409,17.07,3013,8.03,3712,8.3
396,33010 (Hialeah),33010,3756,9.68,9.68,13135000.0,19212.246073998507,1754588074696,Synapse54,1754588074696,Synapse54,253838999,15328.44,0,7466,19.24,29395150,1775.07,10546,27.17,H&R Block,1063 SW 27th Ave,Miami,FL,33135.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,1ee5f7d311ed7cdb49086150d326009d,"H&R Block, 1063 SW 27th Ave, Miami, FL",25.7625421070177,-80.23848413740423,946,2.44,936,2.41,22682,58.45,339292711,20488.69,7723,16.93,2499,6.44,8580,22.11,2907,7.49,3368,7.38
397,33012 (Hialeah),33012,5914,10.35,10.35,19196250.0,17460.26652555285,1754588074696,Synapse54,1754588074696,Synapse54,402564176,16672.78,2,11109,19.44,46170187,1912.2,15479,27.08,H&R Block,881 E Bloomingdale Ave,Brandon,FL,33511.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0535931d8d7e9aa62af5a72c74fe815d,"H&R Block, 881 E Bloomingdale Ave, Brandon, FL",27.89141009321694,-82.27257666411641,1437,2.51,1502,2.63,34404,60.19,549029649,22738.85,11590,17.23,3731,6.53,12430,21.75,4357,7.62,4879,7.25
398,33013 (Hialeah),33013,2614,10.2,10.2,12260000.0,17895.33257528104,1754588074696,Synapse54,1754588074696,Synapse54,197536930,20841.63,0,5898,23.02,21384253,2256.2,6662,26.0,H&R Block,18846 US Highway 441,Mount Dora,FL,32757.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7949247e1f2d90f19629028708bafba0,"H&R Block, 18846 US Highway 441, Mount Dora, FL",28.822794052840393,-81.64462783860647,613,2.39,889,3.47,16516,64.45,296956726,31331.16,5187,17.29,1669,6.51,5801,22.64,2105,8.21,2040,6.8
399,33014 (Hialeah),33014,3287,9.67,9.67,21188750.0,21568.298298850044,1754588074696,Synapse54,1754588074696,Synapse54,364157626,23245.09,0,7217,21.23,39331628,2510.64,7904,23.26,H&R Block,541 US Highway 41 Byp N,Venice,FL,34285.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,2fd026f5500f6f7d949b7b014f9f83cf,"H&R Block, 541 US Highway 41 Byp N, Venice, FL",27.10630750367565,-82.43955235963514,849,2.5,1089,3.2,22048,64.87,552953979,35296.44,8020,19.55,2123,6.25,7685,22.61,2828,8.32,3407,8.31
400,33015 (Hialeah),33015,5196,10.13,10.13,20721250.0,20518.786882867713,1754588074696,Synapse54,1754588074696,Synapse54,497277780,22669.48,1,11284,22.0,56917563,2594.71,11973,23.35,H&R Block,3213 SW Port St Lucie Blvd,Port Saint Lucie,FL,34953.0,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,01e8ff8a1e4897fb70d5111ca3c609e9,"H&R Block, 3213 SW Port St Lucie Blvd, Port Saint Lucie, FL",27.24882920620336,-80.3745679030777,1236,2.41,1596,3.11,33187,64.72,754133320,34378.8,14409,22.61,3500,6.83,10866,21.19,4508,8.79,5830,9.15
